Well1_Depth,Well1_RHOB,Well2_Depth,Well2_RHOB,Well3_Depth,Well3_RHOB
3358.7436,2.2265,,,,
3358.896,2.2262,,,,
3359.0484,2.2361,,,,
3359.2008,2.2447,,,,
3359.3532,2.2501,,,,
3359.5056,2.2527,,,,
3359.658,2.2628,,,,
3359.8104,2.2687,,,,
3359.9628,2.2678,,,,
3360.1152,2.2618,,,,
3360.2676,2.258,,,,
3360.42,2.2595,,,,
3360.5724,2.2643,,,,
3360.7248,2.2673,,,,
3360.8772,2.2666,,,,
3361.0296,2.2686,,,,
3361.182,2.2816,,,,
3361.3344,2.3087,,,,
3361.4868,2.3394,,,,
3361.6392,2.3571,,,,
3361.7916,2.3564,,,,
3361.944,2.3419,,,,
3362.0964,2.3153,,,,
3362.2488,2.3019,,,,
3362.4012,2.2994,,,,
3362.5536,2.3041,,,,
3362.706,2.3091,,,,
3362.8584,2.3142,,,,
3363.0108,2.3202,,,,
3363.1632,2.327,,,,
3363.3156,2.329,,,,
3363.468,2.323,,,,
3363.6204,2.3156,,,,
3363.7728,2.3103,,,,
3363.9252,2.3063,,,,
3364.0776,2.305,,,,
3364.23,2.3085,,,,
3364.3824,2.3136,,,,
3364.5348,2.3154,,,,
3364.6872,2.3078,,,,
3364.8396,2.2965,,,,
3364.992,2.2876,,,,
3365.1444,2.2898,,,,
3365.2968,2.3029,,,,
3365.4492,2.3138,,,,
3365.6016,2.3155,,,,
3365.754,2.3128,,,,
3365.9064,2.3115,,,,
3366.0588,2.3121,,,,
3366.2112,2.3121,,,,
3366.3636,2.3115,,,,
3366.516,2.3081,,,,
3366.6684,2.2762,,,,
3366.8208,2.2149,,,,
3366.9732,2.1583,,,,
3367.1256,2.1596,,,,
3367.278,2.1786,,,,
3367.4304,2.2109,,,,
3367.5828,2.2453,,,,
3367.7352,2.2788,,,,
3367.8876,2.2947,,,,
3368.04,2.2838,,,,
3368.1924,2.269,,,,
3368.3448,2.2667,,,,
3368.4972,2.2821,,,,
3368.6496,2.2847,,,,
3368.802,2.2464,,,,
3368.9544,2.2154,,,,
3369.1068,2.2154,,,,
3369.2592,2.2465,,,,
3369.4116,2.2845,,,,
3369.564,2.3119,,,,
3369.7164,2.3212,,,,
3369.8688,2.3009,,,,
3370.0212,2.2686,,,,
3370.1736,2.2599,,,,
3370.326,2.2612,,,,
3370.4784,2.2645,,,,
3370.6308,2.2604,,,,
3370.7832,2.2545,,,,
3370.9356,2.2536,,,,
3371.088,2.2581,,,,
3371.2404,2.2641,,,,
3371.3928,2.2294,,,,
3371.5452,2.1902,,,,
3371.6976,2.1249,,,,
3371.85,2.1127,,,,
3372.0024,2.1317,,,,
3372.1548,2.1406,,,,
3372.3072,2.1386,,,,
3372.4596,2.1373,,,,
3372.612,2.1539,,,,
3372.7644,2.18,,,,
3372.9168,2.1987,,,,
3373.0692,2.2221,,,,
3373.2216,2.2504,,,,
3373.374,2.2692,,,,
3373.5264,2.2743,,,,
3373.6788,2.2681,,,,
3373.8312,2.2693,,,,
3373.9836,2.2736,,,,
3374.136,2.2647,,,,
3374.2884,2.2537,,,,
3374.4408,2.247,,,,
3374.5932,2.2456,,,,
3374.7456,2.256,,,,
3374.898,2.2629,,,,
3375.0504,2.2379,,,,
3375.2028,2.2121,,,,
3375.3552,2.1909,,,,
3375.5076,2.1732,,,,
3375.66,2.167,,,,
3375.8124,2.1818,,,,
3375.9648,2.2016,,,,
3376.1172,2.2408,,,,
3376.2696,2.2981,,,,
3376.422,2.3125,,,,
3376.5744,2.2582,,,,
3376.7268,2.189,,,,
3376.8792,2.1597,,,,
3377.0316,2.1898,,,,
3377.184,2.2043,,,,
3377.3364,2.1983,,,,
3377.4888,2.193,,,,
3377.6412,2.1798,,,,
3377.7936,2.1638,,,,
3377.946,2.1543,,,,
3378.0984,2.1712,,,,
3378.2508,2.1927,,,,
3378.4032,2.2062,,,,
3378.5556,2.2055,,,,
3378.708,2.1775,,,,
3378.8604,2.1536,,,,
3379.0128,2.135,,,,
3379.1652,2.125,,,,
3379.3176,2.123,,,,
3379.47,2.1237,,,,
3379.6224,2.1269,,,,
3379.7748,2.1411,,,,
3379.9272,2.1605,,,,
3380.0796,2.1931,,,,
3380.232,2.214,,,,
3380.3844,2.2386,,,,
3380.5368,2.259,,,,
3380.6892,2.272,,,,
3380.8416,2.2785,,,,
3380.994,2.2772,,,,
3381.1464,2.2659,,,,
3381.2988,2.2538,,,,
3381.4512,2.2438,,,,
3381.6036,2.2351,,,,
3381.756,2.2332,,,,
3381.9084,2.2393,,,,
3382.0608,2.2476,,,,
3382.2132,2.2568,,,,
3382.3656,2.2653,,,,
3382.518,2.2683,,,,
3382.6704,2.2649,,,,
3382.8228,2.2596,,,,
3382.9752,2.2568,,,,
3383.1276,2.2555,,,,
3383.28,2.2584,,,,
3383.4324,2.2621,,,,
3383.5848,2.2628,,,,
3383.7372,2.2577,,,,
3383.8896,2.2496,,,,
3384.042,2.2429,,,,
3384.1944,2.2401,,,,
3384.3468,2.2387,,,,
3384.4992,2.2393,,,,
3384.6516,2.2427,,,,
3384.804,2.2459,,,,
3384.9564,2.2439,,,,
3385.1088,2.2432,,,,
3385.2612,2.2489,,,,
3385.4136,2.2478,,,,
3385.566,2.2424,,,,
3385.7184,2.2346,,,,
3385.8708,2.2312,,,,
3386.0232,2.2331,,,,
3386.1756,2.2351,,,,
3386.328,2.2417,,,,
3386.4804,2.2466,,,,
3386.6328,2.2519,,,,
3386.7852,2.2587,,,,
3386.9376,2.2634,,,,
3387.09,2.2662,,,,
3387.2424,2.2682,,,,
3387.3948,2.2648,,,,
3387.5472,2.2594,,,,
3387.6996,2.252,,,,
3387.852,2.2468,,,,
3388.0044,2.2428,,,,
3388.1568,2.2467,,,,
3388.3092,2.2487,,,,
3388.4616,2.2481,,,,
3388.614,2.2437,,,,
3388.7664,2.2394,,,,
3388.9188,2.2387,,,,
3389.0712,2.24,,,,
3389.2236,2.2427,,,,
3389.376,2.2479,,,,
3389.5284,2.2559,,,,
3389.6808,2.2626,,,,
3389.8332,2.2633,,,,
3389.9856,2.2553,,,,
3390.138,2.244,,,,
3390.2904,2.242,,,,
3390.4428,2.2413,,,,
3390.5952,2.2413,,,,
3390.7476,2.2413,,,,
3390.9,2.242,,,,
